Id,Name,Label,Description,LicenseId,IsCustom,IsOwnedByProfile,ProfileId,Profile.Name,NamespacePrefix,Type,HasActivationRequired,PermissionSetGroupId,CreatedDate,LastModifiedDate
0PSRo0000007CSfOAM,Create_and_Edit_Purchasing_Returns,Create and Edit Purchasing Returns,,,true,false,,,,Regular,false,,2025-05-05T16:05:01.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HhorGAC,Create_external_repairs,Create external repairs,Ability to create external repair to add associated costs and remove previous asset from inventory,,true,false,,,,Regular,false,,2021-11-01T17:31:46.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6NDWAY,Create_new_assets,Create new assets,,,true,false,,,,Regular,false,,2018-04-20T14:03:07.000+0000,2025-12-18T10:10:48.000+0000
0PS0B000000b5PDWAY,Creating_New_Products,Creating New Products,,,true,false,,,,Regular,false,,2017-11-27T17:53:52.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DkfJGAS,Creating_Price_Books,Creating Price Books,,,true,false,,,,Regular,false,,2023-02-10T08:56:37.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000005hltOAA,Credit_Memo_Line_Items,Credit Memo Line Items,,,true,false,,,,Regular,false,,2025-02-04T15:34:42.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WmcWAE,Credit_Memo_Permission_Set,Credit Memo Permission Set,,,true,false,,,,Regular,false,,2021-01-22T15:21:36.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WmhWAE,Credit_Memo_View_Access,Credit Memo- View Access,,,true,false,,,,Regular,false,,2021-01-22T15:24:37.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtRhWAK,Custom_List_Views,Custom List Views,,,true,false,,,,Regular,false,,2019-08-12T18:59:07.000+0000,2025-05-30T21:01:41.000+0000
0PSU0000000OKKBOA4,Custom_Object_Permission,Custom Object Permission,,100U0000000Q6PpIAK,true,false,,,,Regular,false,,2015-01-20T05:58:05.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtSuWAK,D_B,D&B,,,true,false,,,,Regular,false,,2019-08-22T13:07:16.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000BWXdOAO,Dashboard_Subscription,Dashboard Subscription,,,true,false,,,,Regular,false,,2026-02-06T14:13:17.000+0000,2026-02-06T14:15:43.000+0000
0PSRo00000026ZBOAY,D360HomeOrgPermSet,Data Cloud Home Org Integration User,Allows integration user to access entities specific to Remote Data Cloud.,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000WtjvWAC,Dataloader,Dataloader,,,true,false,,,,Regular,false,,2019-11-08T14:50:56.000+0000,2026-05-07T22:28:54.000+0000
0PS5b000001V11gGAC,Dealer_and_Retail_Pricing_Edit_at_Product_Level,Dealer and Retail Pricing - Edit at Product Level,,,true,false,,,,Regular,false,,2023-03-24T04:59:33.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000004gWzOAI,ExplainabilityServicePSL,Decision Explainer Service Access,Provides access to Decision Explainer Service features and objects,0PLRo0000003MosOAE,false,false,,,force,Standard,false,,2024-10-17T01:36:06.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000vMYhWAM,Default_lead_creator,Default lead creator,Must have access to modify all data and send emails.,,true,false,,,,Regular,false,,2021-04-12T00:31:32.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HiPEGA0,Delete,Delete,Power to Delete Object entries,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2021-12-17T15:48:17.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009SkgWAE,Delete_RMAs,Delete RMAs,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-06-17T19:54:57.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000001V13XGAS,Delete_Work_Order,Delete Work Order,,,true,false,,,,Regular,false,,2023-03-27T12:33:09.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6zCWAQ,Delete_sourcing_requests,Delete sourcing requests,,,true,false,,,,Regular,false,,2018-06-19T14:45:09.000+0000,2026-04-13T20:57:23.000+0000
0PS0B000000b61CWAQ,Deleting_Merging_Accounts,Deleting/Merging Accounts,,,true,false,,,,Regular,false,,2018-02-16T21:44:02.000+0000,2025-05-30T21:01:41.000+0000
0PSRo00000011jdOAA,DeliveryEstimationServicePermSet,DeliveryEstimationServicePermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000WtidWAC,Depot_Repair_Approvals,Depot Repair Approvals,Kathy Gontz to move System Deals through the approval process when they are for depot repair.,,true,false,,,,Regular,false,,2019-11-05T15:54:48.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000006udqOAA,DesignRegistrationReadOnlyPsl,Design Registration Read Only Access,Gives users read-only access to Design Registration related features.,0PLRo0000005ptAOAQ,false,false,,,force,Standard,false,,2025-04-12T13:14:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004AqPOAU,Designated_For_Access,Designated For Access,,,true,false,,,,Regular,false,,2024-09-05T12:27:59.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000ANszOAG,Developer_Console,Developer Console,,,true,false,,,,Regular,false,,2025-12-10T13:18:12.000+0000,2025-12-10T13:18:51.000+0000
0PSRo000000GqU5OAK,Disaster_Recovery_Projects_Access,Disaster Recovery Projects - Access,This provides access to Disaster Recovery Projects and the related objects such as Project Charges and Project Charge Line Items.,,true,false,,,,Regular,false,,2026-07-22T12:16:11.000+0000,2026-07-22T12:18:14.000+0000
0PSRo0000004W4XOAU,E360MessagingC2CPermSet,E360 Messaging Integration User,Allows integration user to access features specific to E360 Messaging.,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo0000007YcsOAE,E360UEC2CPermSet,E360UEC2CPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo0000008PHPOA2,ERIBasic,ERI Basic User,Lets users access ERI Basic features.,0PLRo0000006lCWOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000vN2gWAE,Edit_Account_Supervisor_Field_ONLY,Edit Account Supervisor Field ONLY,On account object,,true,false,,,,Regular,false,,2021-07-07T19:06:58.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000AQndOAG,Edit_All_Contract_Line_Item_Fields,Edit All Contract Line Item Fields,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-12-17T09:34:32.000+0000,2025-12-17T10:34:15.000+0000
0PS5b000001V2T2GAK,Edit_All_Dashboards_Reports,Edit All Dashboards/Reports,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2023-06-13T19:01:09.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000AQm1OAG,Edit_All_Service_Appointment_Fields,Edit All Service Appointment Fields,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-12-17T09:29:59.000+0000,2025-12-17T09:33:42.000+0000
0PSRo0000008mXJOAY,Edit_CLI_Peripheral_Service_Network_and_Service_Hardware_and_Software_Fields,"Edit CLI Peripheral, Service Network, and Service Hardware and Software Fields","Enables users to edit fields in the ""Peripheral Info"", ""Service Network Settings"", and ""Service Hardware & Software Info"" sections on the Contract Line Item object.",,true,false,,,,Regular,false,,2025-09-08T12:21:19.000+0000,2025-09-08T12:30:52.000+0000
0PS4O0000009WifWAE,Edit_Dealer_Pricing_on_Parts,Edit Dealer Pricing on Parts,This is to edit dealer pricing field for parts products.,,true,false,,,,Regular,false,,2021-01-11T19:58:32.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zq3SWAQ,Edit_Loaner_Fields,Edit Loaner Fields,,,true,false,,,,Regular,false,,2020-11-11T21:20:14.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009SnBWAU,Edit_Opportunities,Edit Opportunities,"inter-company, external and purchasing",,true,false,,,,Regular,false,,2019-06-26T17:16:49.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zq1bWAA,Edit_Part_Status_on_Ultrasound_Part_Products,Edit Part Status on Ultrasound Part Products,,,true,false,,,,Regular,false,,2020-11-05T20:57:31.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WyTWAU,Edit_Product_Status,Edit Product Status,,,true,false,,,,Regular,false,,2021-02-24T19:48:50.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000DUZlOAO,Edit_Product_Tax_Code,Edit Product Tax Code,04/17/2026 - Delegate - For Lori to manage avatax tax codes,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2026-04-17T20:28:31.000+0000,2026-04-17T20:32:12.000+0000
0PS4O0000009SZTWA2,Edit_Product_and_Non_Serialized_Qty_in_Stock,Edit Product and Non-Serialized Qty in Stock,,,true,false,,,,Regular,false,,2019-05-15T14:01:30.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b5m7WAA,Edit_Public_Reports,Edit Public Reports,,,true,false,,,,Regular,false,,2018-01-10T15:52:37.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6E6WAI,Edit_Ratings_Object,Edit Ratings Object,,,true,false,,,,Regular,false,,2018-03-26T13:39:02.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b7EWWAY,Edit_Ratings,Edit Ratings/Notes on Asset Page,,,true,false,,,,Regular,false,,2018-07-26T13:22:32.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DguZGAS,Edit_Record_Type_on_Asset,Edit Record Type on Asset,Allows for the editing of opportunity record type on asset,,true,false,,,,Regular,false,,2022-10-04T13:24:13.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000Anc9OAC,Edit_Review_Status_Object,Edit Review Status Object,** This is the only way the review status field on the Asset (ProductItem__c) should be changed.,,true,false,,,,Regular,false,,2026-01-06T20:10:30.000+0000,2026-01-06T20:12:21.000+0000
0PS4O000000zpiuWAA,Edit_Serial_on_Assets,Edit Serial# on Assets,For users that do sourcing requests.,,true,false,,,,Regular,false,,2020-09-30T17:25:31.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000ANplOAG,Edit_Transducer_and_Peripheral_Information_on_Service_Appointments,Edit Transducer and Peripheral Information on Service Appointments,Used to enable users to set the Transducer and Peripheral Information fields.,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-12-10T11:12:12.000+0000,2025-12-10T11:17:50.000+0000
0PS0B000000b6HZWAY,Edit_cost_fields,Edit cost fields,,,true,false,,,,Regular,false,,2018-04-06T13:34:43.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6enWAA,Edit_posted_on_eBay_checkbox,Edit posted on eBay checkbox,,,true,false,,,,Regular,false,,2018-06-12T18:15:19.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b5tSWAQ,Edit_review_status,Edit review status,,,true,false,,,,Regular,false,,2018-02-08T19:18:58.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000vMZGWA2,Edit_sales_price_field_on_asset_page,Edit sales price field on asset page,,,true,false,,,,Regular,false,,2021-04-12T17:11:31.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008PHQOA2,EinsteinActivityCaptureIncluded,Einstein Activity Capture Included,Grants access to use Einstein Activity Capture.,0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000WuJPWA0,EinsteinAgent,Einstein Case Classification User,Provides access to Einstein Case Classification feature.,0PL4O00000003NBWAY,false,false,,,force,Standard,false,,2020-02-19T08:07:27.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000vMwJWAU,EinsteinAgentCWU,Einstein Case Wrap-Up User,Provides access to Einstein Case Wrap-Up feature.,0PL4O000000bnsRWAQ,false,false,,,force,Standard,false,,2021-06-18T14:03:26.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008PHOOA2,CallCoachingIncluded,Einstein Conversation Insights Included,"Lets sales reps & managers record voice & video calls, process calls to generate ECI insights, access ECI dashboard pages within ECI app, and utilize call collections.",0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS5b000001QEYJGA4,EmployeeAccess,Employee Access,Provides read access to the Employee and Internal Organizational Unit objects.,0PL5b0000010xGPGAY,false,false,,,force,Standard,false,,2023-12-30T00:24:21.000+0000,2026-08-15T06:02:59.000+0000
0PS5b000001QEYKGA4,EmployeeManagement,Employee Management,"Provides create, read, update, and delete access to the Employee and Internal Organizational Unit objects.",0PL5b0000010xGOGAY,false,false,,,force,Standard,false,,2023-12-30T00:24:21.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000002N5NOAU,Endoscopy_Permission_Set,Endoscopy Test/Repair Permission Set,,,true,false,,,,Regular,false,,2024-04-30T15:24:23.000+0000,2026-04-10T04:21:49.000+0000
0PSRo0000008PHYOA2,MessagingForInAppAndWebUser,Enhanced Chat User,Lets users manage Enhanced Chat experiences.,0PLRo0000006lCNOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000005UBxOAM,Exchange_Rate_API_Permission_Set,Exchange Rate API Permission Set,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-01-08T23:09:00.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WuRnWAK,Executive_Power,Executive Power,Can view all,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2020-02-28T18:11:54.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WuTtWAK,Export_Reports,Export Reports,,,true,false,,,,Regular,false,,2020-03-10T18:36:36.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WjnWAE,External_Repair_Opportunities,External Repair Opportunities,,,true,false,,,,Regular,false,,2021-01-14T17:59:58.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000007DQLOA2,FSL_Create_Lead_Perms,FSL Create Lead Perms,,0PLRo0000001V6cOAE,true,false,,,,Regular,false,,2025-05-07T14:55:25.000+0000,2025-10-21T20:34:40.000+0000
0PS4O000000WuOFWA0,FSR_Attached,FSR Attached,FSR attached field view,,true,false,,,,Regular,false,,2020-02-21T20:04:46.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000009fqMOAQ,FSL_AIAgent_License,Field Service AI Agent License,,0PLRo0000001V6gOAE,true,false,,,,Regular,false,,2025-10-12T09:50:24.000+0000,2025-10-12T09:50:24.000+0000
0PSRo0000009fqLOAQ,FSL_AIAgent_Permissions,Field Service AI Agent Permissions,,,true,false,,,,Regular,false,,2025-10-12T09:50:24.000+0000,2025-10-12T09:50:24.000+0000
0PSRo0000003wx8OAA,FSL_Admin_License,Field Service Admin License,,0PLRo0000001V6gOAE,true,false,,,,Regular,false,,2024-08-10T15:49:41.000+0000,2025-11-05T16:00:31.000+0000
0PSRo0000003wx7OAA,FSL_Admin_Permissions,Field Service Admin Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:41.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wqgOAA,FSL_Agent_License,Field Service Agent License,,0PLRo0000001V6gOAE,true,false,,,,Regular,false,,2024-08-10T15:49:38.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wqfOAA,FSL_Agent_Permissions,Field Service Agent Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:38.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wnUOAQ,FSL_Bundle_License,Field Service Bundle for Dispatcher License,,0PLRo0000001V6dOAE,true,false,,,,Regular,false,,2024-08-10T15:49:41.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wnTOAQ,FSL_Bundle_Permissions,Field Service Bundle for Dispatcher Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:41.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wvWOAQ,FSL_Community_Dispatcher_License,Field Service Community Dispatcher License,,0PLRo0000001V6dOAE,true,false,,,,Regular,false,,2024-08-10T15:49:41.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wvVOAQ,FSL_Community_Dispatcher_Permissions,Field Service Community Dispatcher Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:40.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wnSOAQ,FSL_Dispatcher_License,Field Service Dispatcher License,,0PLRo0000001V6dOAE,true,false,,,,Regular,false,,2024-08-10T15:49:37.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wnROAQ,FSL_Dispatcher_Permissions,Field Service Dispatcher Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:37.000+0000,2026-06-24T07:59:20.000+0000
0PSRo000000BTY9OAO,Field_Service_Document_Builder,Field Service Document Builder,,,true,false,,,,Regular,false,,2026-02-04T01:23:12.000+0000,2026-02-04T01:23:59.000+0000
0PSRo0000003wttOAA,FSL_Guest_User_Permissions,Field Service Guest User Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:40.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003vszOAA,sfdc_fieldservice,Field Service Integration,"Permissions to access data needed for optimization, automatic scheduling, and service appointment bundling.(Licenseless Migration)",1000B0000009MtsQAE,true,false,,,sfdcInternalInt,Session,true,,2024-08-10T00:13:00.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wp5OAA,FSL_Mobile_License,Field Service Mobile License,,0PLRo0000001V6cOAE,true,false,,,,Regular,false,,2024-08-10T15:49:38.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wp4OAA,FSL_Resource_License,Field Service Resource License,,0PLRo0000001V6eOAE,true,false,,,,Regular,false,,2024-08-10T15:49:37.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000003wp3OAA,FSL_Resource_Permissions,Field Service Resource Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:37.000+0000,2026-08-06T07:55:56.000+0000
0PSRo0000003wsHOAQ,FSL_Community_Self_Service_Permissions,Field Service Self Service Permissions,,,true,false,,,,Regular,false,,2024-08-10T15:49:38.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002WLZOA2,FieldServiceMobileStandardPermSet,FieldServiceMobileStandardPermSet,Give your mobile workforce access to the Field Service mobile app. Set them up with the right user license and permissions.,0PLRo0000001V6cOAE,false,false,,,force,Standard,false,,2024-05-15T04:04:40.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008ZwfOAE,FieldServiceMobileStandardPermSetUS,FieldServiceMobileStandardPermSetUS,Give your mobile workforce access to the Field Service mobile app. Set them up with the right user license and permissions.,0PLRo0000001V6cOAE,true,false,,,,Regular,false,,2025-08-19T19:47:18.000+0000,2025-08-26T03:33:05.000+0000
0PSRo0000006cCHOAY,Flow_User,Flow User,"03/17/2025 - Kyle/Delegate - This Permission Set replaces the need to individually mark the user checkbox entitled ""Flow User"" to true to each person (App Permissions>Run Flows)",100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-03-17T15:24:20.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000006udtOAA,SalesforceForecastingUser,Forecast on Any Business Model,"Allow users to forecast revenue, units, and more, across consumption-based and other business models.",0PLRo0000005pt8OAA,false,false,,,force,Standard,false,,2025-04-12T13:14:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo00000094UDOAY,Full_Access_to_Training_Items,Full Access to Training Items,Gives users full access to the Training Items object.,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-10-10T12:18:10.000+0000,2025-10-10T12:19:09.000+0000
0PS0B000000b7VZWAY,Full_access_to_CAPAs,Full access to CAPAs and complaints,,,true,false,,,,Regular,false,,2018-09-10T15:27:26.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6LHWAY,Full_access_to_HTML_email_templates,Full access to HTML email templates,,,true,false,,,,Regular,false,,2018-04-16T21:17:40.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b7c6WAA,Full_access_to_equipment,Full access to equipment,,,true,false,,,,Regular,false,,2018-09-15T21:38:34.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6KdWAI,Full_access_to_evaluations,Full access to evaluations,,,true,false,,,,Regular,false,,2018-04-13T19:23:48.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6UnWAI,Full_access_to_repairs_TEE,Full access to repairs - TEE,,,true,false,,,,Regular,false,,2018-05-09T15:57:40.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6UiWAI,Full_access_to_repairs,Full access to repairs - non-TEE,,,true,false,,,,Regular,false,,2018-05-09T15:53:57.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b6WPWAY,Full_access_to_repairs_systems,Full access to repairs - systems,,,true,false,,,,Regular,false,,2018-05-16T19:03:08.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b5sUWAQ,Full_access_to_work_orders,Full access to work orders,This is FULL access to the work orders - including checking the inspection complete box.,,true,false,,,,Regular,false,,2018-02-01T20:25:15.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000Wta0WAC,Functional_Rating_for_Parts,Functional Rating for Parts,Derek Holley needs temporary access to edit functional rating and functional rating notes for tear down of parts.,,true,false,,,,Regular,false,,2019-10-07T15:54:24.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000Ej8gOAC,HSSMPermSet,HSSMPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS5b000000Hlk7GAC,Handle_Assets,Handle Assets,Grants permission for users to work with assets and related files,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-06-14T18:47:56.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000009Fo5OAE,HyperionCASCPermSet,HyperionCASCPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS4O0000009Wf2WAE,IR_PR_PO_Bill_Permissions,IR PR PO Bill Permissions,"This is for objects opportunity (purchasing), item receipts, po bills, purchasing returns",,true,false,,,,Regular,false,,2021-01-05T01:01:07.000+0000,2025-10-08T09:39:21.000+0000
0PSRo0000008PHXOA2,InboxIncluded,Inbox Included,Grants access to use Inbox.,0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004gX0OAI,IndustriesServiceExcellence,Industry Service Excellence,Gives the admin access to objects and features for Industry Service Excellence.,0PLRo0000003MoqOAE,false,false,,,force,Standard,false,,2024-10-17T01:36:06.000+0000,2026-08-15T06:02:59.000+0000
0PS4O0000009WspWAE,Intacct_Sync_Admin,Intacct Sync Admin,,,true,false,,,,Regular,false,,2021-02-11T17:08:11.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009SYaWAM,Intercompany_Transfer_Opportunities,Intercompany Transfer Opportunities,Ability to create intercompany transfer opportunities.,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-05-02T13:05:24.000+0000,2026-04-13T20:54:56.000+0000
0PS4O000000zpKnWAI,Intercompany_Transfers_Object,Intercompany Transfers Object,,,true,false,,,,Regular,false,,2020-08-13T20:47:41.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000002r6fOAA,Inventory_Adjustment_Full_Access,Inventory Adjustment Full Access,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2024-06-12T14:05:53.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009SgPWAU,Inventory_Life,Inventory Life,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-06-11T19:17:30.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000007MztOAE,Invoice_Create,Invoice Create,,,true,false,,,,Regular,false,,2025-05-29T18:01:45.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zpRyWAI,Invoice_Permissions,Invoice Permissions,For invoice/chargent access,,true,false,,,,Regular,false,,2020-09-02T17:11:57.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000HGTNOA4,Item_Receipt_Change_Item_Receipt_Once_Synced,Item Receipt - Change Item Receipt Once Synced,Allows team members to edit Item Receipts once they have synced to Intacct.,,true,false,,,,Regular,false,,2026-08-07T10:59:50.000+0000,2026-08-07T10:59:50.000+0000
0PSRo0000007DN7OAM,Lead_Access_FSL_Tech_Can_Create_Leads,Lead Access - FSL Tech (Can Create Leads),,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-05-07T12:55:51.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DoMkGAK,Lead_Owner_Change,Lead Owner Change,,,true,false,,,,Regular,false,,2023-07-10T14:17:31.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b5CxWAI,Live_Chat,Live Chat,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2017-10-04T20:59:55.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WjOWAU,Loaner_Assets_Object,Loaner Assets Object,,,true,false,,,,Regular,false,,2021-01-13T17:02:34.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zpgZWAQ,Loaner_Object,Loaner Object,,,true,false,,,,Regular,false,,2020-09-22T19:57:33.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000Ea8TOAS,Loaner_Turned_Exchange,Loaner Turned Exchange,,,true,false,,,,Regular,false,,2026-06-10T16:36:04.000+0000,2026-06-10T16:36:04.000+0000
0PS4O000000WuOKWA0,Location_Unlocked,Location Unlocked,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2020-02-21T20:56:06.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008W2jOAE,Locations_Object,Locations Object,For Sandbox Testing,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-08-13T20:27:59.000+0000,2025-08-13T20:28:01.000+0000
0PS4O000000zq0nWAA,LookupRollupSummariesFull,Lookup Rollup Summaries - Configure Rollups,Provides full configuration access to the rollup summaries. This enabled Author Apex and API access to enable it to deploy the necessary Triggers via the Manage Child Trigger button.,,true,false,,,dlrs,Regular,false,,2020-11-04T23:40:57.000+0000,2026-06-01T17:11:29.000+0000
0PS4O000000zq0oWAA,LookupRollupSummariesReadOnly,Lookup Rollup Summaries - Process Rollups,"Grant this permission set to end users that indirectly cause the rollup summaries to be executed. Such users can only read the rollup summary definitions, logs and scheduled entires.",,true,false,,,dlrs,Regular,false,,2020-11-04T23:40:59.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000001QEQUGA4,MFA_Exemption,MFA Exemption,For shared user profiles that is not possible for MFA,,true,false,,,,Regular,false,,2023-11-16T11:19:38.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HkDvGAK,Magic_Mover_Attachments_to_Files_User,Magic Mover Attachments to Files User,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-03-25T12:47:03.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000zmzOWAQ,Manage_Assets,Manage Assets,Access to edit Sold and Reserved checkbox,,true,false,,,,Regular,false,,2019-03-29T14:10:32.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008ZF7OAM,Manage_Billing_Address_on_Intacct_Synced_Account,Manage Billing Address on Intacct Synced Account,,,true,false,,,,Regular,false,,2025-08-19T14:30:36.000+0000,2025-08-27T13:52:13.000+0000
0PS4O0000009Wn6WAE,Manage_Commissions,Manage Commissions,"Users with this permission set are able to create, edit, and view commission records",,true,false,,,,Regular,false,,2021-01-25T19:14:23.000+0000,2025-05-30T21:01:41.000+0000
