Id,ParentId,SobjectType,PermissionsRead,PermissionsCreate,PermissionsEdit,PermissionsDelete,PermissionsViewAllRecords,PermissionsModifyAllRecords
110Ro00000Q5hLhIAJ,0PS5b000001QDdhGAG,Disaster_Recovery_Project__c,true,false,false,false,true,false
110Ro00000Q5hLiIAJ,0PSRo000000ANszOAG,Disaster_Recovery_Project__c,true,false,false,false,true,false
110Ro00000Q5hLjIAJ,0PS0B000000b6FJWAY,Project_Charge_Line_Item__c,true,false,false,false,true,false
110Ro00000Q5hLkIAJ,0PS5b000000HjVSGA0,Project_Charge_Line_Item__c,true,false,false,false,true,false
110Ro00000Q5hLlIAJ,0PS5b000000HjoyGAC,Project_Charge_Line_Item__c,true,false,false,false,true,false
110Ro00000Q5hLmIAJ,0PS5b000000Hk2qGAC,Project_Charge_Line_Item__c,true,false,false,false,true,false
110Ro00000Q5hLnIAJ,0PS5b000000Hk2rGAC,Project_Charge_Line_Item__c,true,false,false,false,true,false
110Ro00000Q5hLoIAJ,0PS5b000001QDdhGAG,Project_Charge_Line_Item__c,true,false,false,false,true,false
110Ro00000Q5hLpIAJ,0PSRo000000ANszOAG,Project_Charge_Line_Item__c,true,false,false,false,true,false
110Ro00000Q5hLqIAJ,0PS0B000000b6FJWAY,Project_Charge__c,true,false,false,false,true,false
110Ro00000Q5hLrIAJ,0PS5b000000HjVSGA0,Project_Charge__c,true,false,false,false,true,false
110Ro00000Q5hLsIAJ,0PS5b000000HjoyGAC,Project_Charge__c,true,false,false,false,true,false
110Ro00000Q5hLtIAJ,0PS5b000000Hk2qGAC,Project_Charge__c,true,false,false,false,true,false
110Ro00000Q5hLuIAJ,0PS5b000000Hk2rGAC,Project_Charge__c,true,false,false,false,true,false
110Ro00000Q5hLvIAJ,0PS5b000001QDdhGAG,Project_Charge__c,true,false,false,false,true,false
110Ro00000Q5hLwIAJ,0PSRo000000ANszOAG,Project_Charge__c,true,false,false,false,true,false
110Ro00000QAYntIAH,0PSRo000000Ckn3OAC,AIInsightReason,true,false,true,true,false,false
110Ro00000QAYnuIAH,0PSRo000000Ckn3OAC,AIRecordInsight,true,false,true,true,false,false
110Ro00000QAYnvIAH,0PSRo000000Ckn3OAC,Account,true,true,true,true,false,false
110Ro00000QAYnxIAH,0PSRo000000Ckn3OAC,Address,true,true,true,false,false,false
110Ro00000QAYo2IAH,0PSRo000000Ckn3OAC,AppointmentTopicTimeSlot,true,true,true,false,false,false
110Ro00000QAYo3IAH,0PSRo000000Ckn3OAC,ApptBundleAggrDurDnscale,true,true,true,false,false,false
110Ro00000QAYo4IAH,0PSRo000000Ckn3OAC,ApptBundleAggrPolicy,true,true,true,false,false,false
110Ro00000QAYo5IAH,0PSRo000000Ckn3OAC,ApptBundleConfig,true,true,true,false,false,false
110Ro00000QAYo6IAH,0PSRo000000Ckn3OAC,ApptBundlePolicy,true,true,true,false,false,false
110Ro00000QAYo7IAH,0PSRo000000Ckn3OAC,ApptBundlePolicySvcTerr,true,true,true,false,false,false
110Ro00000QAYo8IAH,0PSRo000000Ckn3OAC,ApptBundlePropagatePolicy,true,true,true,false,false,false
110Ro00000QAYo9IAH,0PSRo000000Ckn3OAC,ApptBundleRestrictPolicy,true,true,true,false,false,false
110Ro00000QAYoAIAX,0PSRo000000Ckn3OAC,ApptBundleSortPolicy,true,true,true,false,false,false
110Ro00000QAYoBIAX,0PSRo000000Ckn3OAC,Asset,true,true,true,true,false,false
110Ro00000QAYoHIAX,0PSRo000000Ckn3OAC,AttributeDefinition,true,true,true,false,false,false
110Ro00000QAYoIIAX,0PSRo000000Ckn3OAC,AuthorizationForm,true,true,true,true,false,false
110Ro00000QAYoJIAX,0PSRo000000Ckn3OAC,AuthorizationFormConsent,true,true,true,true,false,false
110Ro00000QAYoKIAX,0PSRo000000Ckn3OAC,AuthorizationFormDataUse,true,true,true,true,false,false
110Ro00000QAYoLIAX,0PSRo000000Ckn3OAC,AuthorizationFormText,true,true,true,true,false,false
110Ro00000QAYoMIAX,0PSRo000000Ckn3OAC,BusinessBrand,true,true,true,true,false,false
110Ro00000QAYoOIAX,0PSRo000000Ckn3OAC,Campaign,true,false,false,false,false,false
110Ro00000QAYoPIAX,0PSRo000000Ckn3OAC,Case,true,true,true,false,false,false
110Ro00000QAYoYIAX,0PSRo000000Ckn3OAC,CommSubscription,true,false,true,true,false,false
110Ro00000QAYoZIAX,0PSRo000000Ckn3OAC,CommSubscriptionChannelType,true,false,true,true,false,false
110Ro00000QAYoaIAH,0PSRo000000Ckn3OAC,CommSubscriptionConsent,true,true,true,true,false,false
110Ro00000QAYobIAH,0PSRo000000Ckn3OAC,CommSubscriptionTiming,true,true,true,true,false,false
110Ro00000QAYocIAH,0PSRo000000Ckn3OAC,Contact,true,true,true,true,false,false
110Ro00000QAYoeIAH,0PSRo000000Ckn3OAC,ContactPointAddress,true,true,true,true,false,false
110Ro00000QAYofIAH,0PSRo000000Ckn3OAC,ContactPointConsent,true,true,true,true,false,false
110Ro00000QAYogIAH,0PSRo000000Ckn3OAC,ContactPointEmail,true,true,true,true,false,false
110Ro00000QAYohIAH,0PSRo000000Ckn3OAC,ContactPointPhone,true,true,true,true,false,false
110Ro00000QAYoiIAH,0PSRo000000Ckn3OAC,ContactPointTypeConsent,true,true,true,true,false,false
110Ro00000QAYojIAH,0PSRo000000Ckn3OAC,ContactRequest,true,true,true,false,false,false
110Ro00000QAYokIAH,0PSRo000000Ckn3OAC,Contract,true,true,true,true,false,false
110Ro00000QAYolIAH,0PSRo000000Ckn3OAC,ContractLineItem,true,false,false,false,false,false
110Ro00000QAYomIAH,0PSRo000000Ckn3OAC,Customer,true,true,true,true,false,false
110Ro00000QAYooIAH,0PSRo000000Ckn3OAC,DataUseLegalBasis,true,true,true,true,false,false
110Ro00000QAYopIAH,0PSRo000000Ckn3OAC,DataUsePurpose,true,false,true,true,false,false
110Ro00000QAYoqIAH,0PSRo000000Ckn3OAC,Document,true,true,true,true,false,false
110Ro00000QAYorIAH,0PSRo000000Ckn3OAC,DynamicDataCapture,true,true,true,false,false,false
110Ro00000QAYotIAH,0PSRo000000Ckn3OAC,EngagementChannelType,true,false,true,true,false,false
110Ro00000QAYouIAH,0PSRo000000Ckn3OAC,Entitlement,true,false,false,false,false,false
110Ro00000QAYovIAH,0PSRo000000Ckn3OAC,EntitlementContact,true,false,false,false,false,false
110Ro00000QAYowIAH,0PSRo000000Ckn3OAC,Expense,true,true,true,false,false,false
110Ro00000QAYoxIAH,0PSRo000000Ckn3OAC,ExpenseReport,true,true,true,false,false,false
110Ro00000QAYp8IAH,0PSRo000000Ckn3OAC,Individual,true,true,true,true,false,false
110Ro00000QAYp9IAH,0PSRo000000Ckn3OAC,JobProfile,true,true,true,false,false,false
110Ro00000QAYpCIAX,0PSRo000000Ckn3OAC,Lead,true,true,true,true,false,false
110Ro00000QAYpDIAX,0PSRo000000Ckn3OAC,Location,true,true,true,false,false,false
110Ro00000QAYpEIAX,0PSRo000000Ckn3OAC,LocationTrustMeasure,true,false,false,false,false,false
110Ro00000QAYpFIAX,0PSRo000000Ckn3OAC,Macro,true,false,false,false,false,false
110Ro00000QAYpGIAX,0PSRo000000Ckn3OAC,MaintenancePlan,true,true,true,false,false,false
110Ro00000QAYpHIAX,0PSRo000000Ckn3OAC,MaintenanceWorkRule,true,true,true,false,false,false
110Ro00000QAYpNIAX,0PSRo000000Ckn3OAC,OperatingHours,true,true,true,false,false,false
110Ro00000QAYpOIAX,0PSRo000000Ckn3OAC,Opportunity,true,true,true,true,false,false
110Ro00000QAYpPIAX,0PSRo000000Ckn3OAC,Order,true,true,true,true,false,false
110Ro00000QAYpQIAX,0PSRo000000Ckn3OAC,PartyConsent,true,true,true,true,false,false
110Ro00000QAhpWIAT,0PSRo000000Ckn3OAC,Disaster_Recovery_Billing_Rule__c,true,false,false,false,true,false
110Ro00000QAk7SIAT,0PSRo000000Ckn3OAC,Disaster_Recovery_Project__c,true,true,true,false,true,false
110Ro00000QAlI3IAL,0PSRo000000Ckn3OAC,Pricebook2,true,false,false,false,false,false
110Ro00000QAlI4IAL,0PSRo000000Ckn3OAC,Product2,true,false,false,false,false,false
110Ro00000QAlI5IAL,0PSRo000000Ckn3OAC,ProductCatalog,true,false,false,false,false,false
110Ro00000QAlI6IAL,0PSRo000000Ckn3OAC,ProductCategory,true,false,false,false,false,false
110Ro00000QAlI7IAL,0PSRo000000Ckn3OAC,ProductCategoryProduct,true,false,false,false,false,false
110Ro00000QAlI8IAL,0PSRo000000Ckn3OAC,ProductItem,true,true,true,false,false,false
110Ro00000QAlI9IAL,0PSRo000000Ckn3OAC,ProductRequest,true,true,true,false,false,false
110Ro00000QAlIAIA1,0PSRo000000Ckn3OAC,ProductServiceCampaign,true,true,true,false,false,false
110Ro00000QAlIBIA1,0PSRo000000Ckn3OAC,ProductTransfer,true,true,true,false,false,false
110Ro00000QAlIHIA1,0PSRo000000Ckn3OAC,QuickText,true,false,false,false,false,false
110Ro00000QAlIIIA1,0PSRo000000Ckn3OAC,Quote,true,true,true,true,false,false
110Ro00000QAlIJIA1,0PSRo000000Ckn3OAC,RecordsetFilterCriteria,true,true,true,false,false,false
110Ro00000QAlIVIA1,0PSRo000000Ckn3OAC,ReturnOrder,true,true,true,false,false,false
110Ro00000QAlIWIA1,0PSRo000000Ckn3OAC,Seller,true,true,true,true,false,false
110Ro00000QAlIXIA1,0PSRo000000Ckn3OAC,SerializedProduct,true,true,true,false,false,false
110Ro00000QAlIYIA1,0PSRo000000Ckn3OAC,ServiceAppointment,true,true,true,false,false,false
110Ro00000QAlIaIAL,0PSRo000000Ckn3OAC,ServiceContract,true,false,false,false,false,false
110Ro00000QAlIbIAL,0PSRo000000Ckn3OAC,ServiceCrew,true,true,true,false,false,false
110Ro00000QAlIcIAL,0PSRo000000Ckn3OAC,ServiceResource,true,true,true,false,false,false
110Ro00000QAlIdIAL,0PSRo000000Ckn3OAC,ServiceTerritory,true,false,false,false,false,false
110Ro00000QAlIeIAL,0PSRo000000Ckn3OAC,SharingRecordCollection,true,false,false,false,false,false
110Ro00000QAlIfIAL,0PSRo000000Ckn3OAC,Shift,true,true,true,false,false,false
110Ro00000QAlIgIAL,0PSRo000000Ckn3OAC,ShiftPattern,true,true,true,false,false,false
110Ro00000QAlIhIAL,0PSRo000000Ckn3OAC,ShiftTemplate,true,true,true,false,false,false
110Ro00000QAlIiIAL,0PSRo000000Ckn3OAC,Shipment,true,true,true,false,false,false
110Ro00000QAlIkIAL,0PSRo000000Ckn3OAC,SocialPost,true,true,true,true,false,false
110Ro00000QAlIlIAL,0PSRo000000Ckn3OAC,Solution,true,true,false,false,false,false
110Ro00000QAlIoIAL,0PSRo000000Ckn3OAC,StreamingChannel,true,true,true,true,false,false
110Ro00000QAlItIAL,0PSRo000000Ckn3OAC,Swarm,true,true,true,false,false,false
110Ro00000QAlIuIAL,0PSRo000000Ckn3OAC,SwarmMember,true,true,true,false,false,false
110Ro00000QAlIvIAL,0PSRo000000Ckn3OAC,TimeSheet,true,true,true,true,false,false
110Ro00000QAlIwIAL,0PSRo000000Ckn3OAC,UserDefinedLabel,true,true,true,true,false,false
110Ro00000QAlIxIAL,0PSRo000000Ckn3OAC,UserExternalCredential,true,true,true,true,false,false
110Ro00000QAlJ0IAL,0PSRo000000Ckn3OAC,WarrantyTerm,true,true,true,true,false,false
110Ro00000QAlJ5IAL,0PSRo000000Ckn3OAC,WorkCapacityAvailability,true,true,true,false,false,false
110Ro00000QAlJ6IAL,0PSRo000000Ckn3OAC,WorkCapacityLimit,true,true,true,false,false,false
110Ro00000QAlJ7IAL,0PSRo000000Ckn3OAC,WorkCapacityUsage,true,true,true,false,false,false
110Ro00000QAlJIIA1,0PSRo000000Ckn3OAC,WorkOrder,true,true,true,false,false,false
110Ro00000QAlJKIA1,0PSRo000000Ckn3OAC,WorkPlan,true,true,true,false,false,false
110Ro00000QAlJLIA1,0PSRo000000Ckn3OAC,WorkPlanSelectionRule,true,true,true,false,true,false
110Ro00000QAlJMIA1,0PSRo000000Ckn3OAC,WorkPlanTemplate,true,true,true,false,true,false
110Ro00000QAlJQIA1,0PSRo000000Ckn3OAC,WorkStepTemplate,true,true,true,false,true,false
110Ro00000QAlJRIA1,0PSRo000000Ckn3OAC,WorkType,true,true,true,false,false,false
110Ro00000QAlJSIA1,0PSRo000000Ckn3OAC,WorkTypeGroup,true,true,true,false,false,false
110Ro00000QAljRIAT,0PSRo000000Ckn3OAC,Project_Charge__c,true,true,true,false,true,false
110Ro00000QAlujIAD,0PSRo000000Ckn3OAC,Project_Charge_Line_Item__c,true,true,true,false,true,false
110Ro00000QS9iwIAD,0PS5b000000HjV3GAK,Purchasing_Return__c,true,true,true,false,false,false
110Ro00000QSC7KIAX,0PSRo0000004xEPOAY,Purchasing_Return__c,true,true,true,false,false,false
110Ro00000QSRWCIA5,0PS4O000000WtxEWAS,Project_Charge_Line_Item__c,true,true,true,true,true,true
110Ro00000QT4AvIAL,0PS4O000000WtxEWAS,Disaster_Recovery_Project__c,true,true,true,true,true,true
110Ro00000QT4E9IAL,0PS4O000000WtxEWAS,Project_Charge__c,true,true,true,true,true,true
110Ro00000QVTA1IAP,0PSRo000000Cyy5OAC,RMA__c,true,false,true,false,false,false
110Ro00000QfW3NIAV,100U0000000Hb0mIAC,AnalyticsDatakitDeployEvent,true,true,true,true,true,true
110Ro00000QfW3SIAV,100U0000000Hb0mIAC,AnalyticsMdtPkgDeployEvent,true,true,true,true,true,true
110Ro00000QfW3TIAV,1005b000001Q8ctAAC,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QfW3YIAV,1005b000001Q8ctAAC,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW3ZIAV,1005b000000GwZnAAK,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QfW3eIAF,1005b000000GwZnAAK,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW3fIAF,1005b000000GwZoAAK,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QfW3kIAF,1005b000000GwZoAAK,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW3lIAF,1000B0000009MgqQAE,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QfW3qIAF,1000B0000009MgqQAE,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW3rIAF,0PSU0000000SUKzOAO,AnalyticsDatakitDeployEvent,true,true,true,true,true,true
110Ro00000QfW3wIAF,0PSU0000000SUKzOAO,AnalyticsMdtPkgDeployEvent,true,true,true,true,true,true
110Ro00000QfW40IAF,0PS5b000001QDdhGAG,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW41IAF,0PS5b000001QDdhGAG,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QfW46IAF,0PS5b000000Hk2qGAC,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW47IAF,0PS5b000000Hk2qGAC,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QfW4CIAV,0PS5b000000Hk2rGAC,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW4DIAV,0PS5b000000Hk2rGAC,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QfW4IIAV,0PS0B000000b6FJWAY,AnalyticsMdtPkgDeployEvent,true,false,false,false,true,false
110Ro00000QfW4JIAV,0PS0B000000b6FJWAY,AnalyticsDatakitDeployEvent,true,false,false,false,true,false
110Ro00000QjZQrIAN,0PSRo0000004jJZOAY,GenAiPromptTemplate,true,false,false,false,false,false
110Ro00000QjZSTIA3,0PSRo0000004jJaOAI,GenAiPromptTemplate,true,false,false,false,false,false
110Ro00000Qr8enIAB,0PS5b000000HjVDGA0,ServiceAppointment,true,false,false,false,false,false
110Ro00000R3OG0IAN,0PS5b000000HjVhGAK,abc__c,true,true,true,true,true,true
110Ro00000R3OG1IAN,0PS5b000000HjVhGAK,cloudx_cms__SS_Carousel_Slide__c,true,true,true,true,true,true
110Ro00000R3OG2IAN,0PS5b000000HjVhGAK,cloudx_cms__SS_Carousel__c,true,true,true,true,true,true
110Ro00000R3OG3IAN,0PS5b000000HjVhGAK,UnitOfMeasure,true,true,true,true,true,true
110Ro00000R3OG4IAN,0PS5b000000HjVhGAK,Product_Repair__c,true,true,true,true,true,true
110Ro00000R3OG6IAN,0PS5b000000HjVhGAK,ContractLineOutcome,true,true,true,true,true,true
110Ro00000R3OG7IAN,0PS5b000000HjVhGAK,ProductCategory,true,true,true,true,true,true
110Ro00000R3OG8IAN,0PS5b000000HjVhGAK,Move_Location__c,true,true,true,true,true,true
110Ro00000R3OG9IAN,0PS5b000000HjVhGAK,Inventory_Adjustment__c,true,true,true,true,true,true
110Ro00000R3OGAIA3,0PS5b000000HjVhGAK,ExpenseReport,true,true,true,true,true,true
110Ro00000R3OGBIA3,0PS5b000000HjVhGAK,zkmulti__CommercialInvoice__c,true,true,true,true,true,true
110Ro00000R3OGDIA3,0PS5b000000HjVhGAK,Asset,true,true,true,true,true,true
110Ro00000R3OGEIA3,0PS5b000000HjVhGAK,Vendor_Sourcing__c,true,true,true,true,false,false
110Ro00000R3OGFIA3,0PS5b000000HjVhGAK,ShiftTemplate,true,true,true,true,true,true
110Ro00000R3OGGIA3,0PS5b000000HjVhGAK,ChargentBase__Gateway__c,true,true,true,true,true,true
110Ro00000R3OGHIA3,0PS5b000000HjVhGAK,Contract,true,true,true,true,true,true
110Ro00000R3OGKIA3,0PS5b000000HjVhGAK,Training_Item__c,true,true,true,true,true,true
110Ro00000R3OGLIA3,0PS5b000000HjVhGAK,ApptBundleConfig,true,true,true,true,true,true
110Ro00000R3OGMIA3,0PS5b000000HjVhGAK,Order,true,true,true,true,true,true
110Ro00000R3OGNIA3,0PS5b000000HjVhGAK,Work_Order__c,true,true,true,true,true,true
110Ro00000R3OGOIA3,0PS5b000000HjVhGAK,Employee,true,true,true,true,true,true
110Ro00000R3OGQIA3,0PS5b000000HjVhGAK,WorkCapacityUsage,true,true,true,true,true,true
110Ro00000R3OGRIA3,0PS5b000000HjVhGAK,Ratings__c,true,true,true,true,true,true
110Ro00000R3OGSIA3,0PS5b000000HjVhGAK,ConvEntryRelatedRecordCopy,true,true,true,true,true,true
110Ro00000R3OGUIA3,0PS5b000000HjVhGAK,Shipment,true,true,true,true,true,true
110Ro00000R3OGVIA3,0PS5b000000HjVhGAK,Harvest_Work_Order__c,true,true,true,true,true,true
110Ro00000R3OGWIA3,0PS5b000000HjVhGAK,FSL__Polygon__c,true,true,true,true,true,true
110Ro00000R3OGYIA3,0PS5b000000HjVhGAK,Sourcing_Request_Item__c,true,true,true,true,false,false
110Ro00000R3OGZIA3,0PS5b000000HjVhGAK,zkmulti__MCUser_Printer__c,true,true,true,true,true,true
110Ro00000R3OGbIAN,0PS5b000000HjVhGAK,zkmulti__ProFormaInvoice__c,true,true,true,true,true,true
110Ro00000R3OGcIAN,0PS5b000000HjVhGAK,ctu__General_Option_Value_Obj__c,true,true,true,true,true,true
110Ro00000R3OGdIAN,0PS5b000000HjVhGAK,Opportunity,true,true,true,true,false,false
110Ro00000R3OGeIAN,0PS5b000000HjVhGAK,inov8__PMT_Resource_Allocation__c,true,true,true,true,true,true
110Ro00000R3OGfIAN,0PS5b000000HjVhGAK,GisExtlAuthIdPrvdProfile,true,true,true,true,true,true
110Ro00000R3OGgIAN,0PS5b000000HjVhGAK,zkmulti__MCCustoms_Item__c,true,true,true,true,true,true
110Ro00000R3OGhIAN,0PS5b000000HjVhGAK,ProductConfigurationFlow,true,true,true,true,true,true
110Ro00000R3OGiIAN,0PS5b000000HjVhGAK,ChargentBase__Payment_Source__c,true,true,true,true,true,true
110Ro00000R3OGjIAN,0PS5b000000HjVhGAK,ProductSpecificationType,true,true,true,true,true,true
110Ro00000R3OGkIAN,0PS5b000000HjVhGAK,pandadoc__DocStatus__c,true,true,true,true,true,true
110Ro00000R3OGlIAN,0PS5b000000HjVhGAK,EngagementAttendee,true,true,true,true,true,true
110Ro00000R3OGmIAN,0PS5b000000HjVhGAK,AuthorizationFormText,true,true,true,true,true,true
110Ro00000R3OGnIAN,0PS5b000000HjVhGAK,Customer,true,true,true,true,true,true
110Ro00000R3OGpIAN,0PS5b000000HjVhGAK,dlrs__LookupRollupSummaryScheduleItems__c,true,true,true,true,true,true
110Ro00000R3OGrIAN,0PS5b000000HjVhGAK,DOZISF__ZoomInfo_Intent__c,true,true,true,true,true,true
110Ro00000R3OGsIAN,0PS5b000000HjVhGAK,pandadoc__PandaDocDocument__c,true,true,true,true,true,true
110Ro00000R3OGtIAN,0PS5b000000HjVhGAK,zkmulti__HazMatContainer__c,true,true,true,true,true,true
110Ro00000R3OGuIAN,0PS5b000000HjVhGAK,ApiPrtcPolicyChangeEvent,true,true,true,true,true,true
110Ro00000R3OGvIAN,0PS5b000000HjVhGAK,Location,true,true,true,true,true,true
110Ro00000R3OGwIAN,0PS5b000000HjVhGAK,zkmulti__MCQueued_Shipment_Status__c,true,true,true,true,true,true
110Ro00000R3OGxIAN,0PS5b000000HjVhGAK,ChargentOrders__Payment_Request__c,true,true,true,true,true,true
110Ro00000R3OGyIAN,0PS5b000000HjVhGAK,Technician_Ship_Location__c,true,true,true,true,true,true
110Ro00000R3OGzIAN,0PS5b000000HjVhGAK,RMA__c,true,true,true,true,true,true
110Ro00000R3OH0IAN,0PS5b000000HjVhGAK,pandadoc__PandaDocLog__c,true,true,true,true,true,true
110Ro00000R3OH2IAN,0PS5b000000HjVhGAK,ServiceResourcePreference,true,true,true,true,true,true
110Ro00000R3OH3IAN,0PS5b000000HjVhGAK,zkmulti__Shipment_Field__c,true,true,true,true,true,true
110Ro00000R3OH4IAN,0PS5b000000HjVhGAK,OperatingHours,true,true,true,true,true,true
110Ro00000R3OH5IAN,0PS5b000000HjVhGAK,AccountBrand,true,true,true,true,true,true
110Ro00000R3OH6IAN,0PS5b000000HjVhGAK,Warranty_Products__c,true,true,true,true,true,true
110Ro00000R3OH7IAN,0PS5b000000HjVhGAK,ChargentBase__Aggregation_Immediate__e,true,true,false,false,false,false
110Ro00000R3OH8IAN,0PS5b000000HjVhGAK,ChargentBase__Chargent_Event__e,true,true,false,false,false,false
110Ro00000R3OH9IAN,0PS5b000000HjVhGAK,SvcProcProdCatgProdExtrc,true,true,true,true,true,true
110Ro00000R3OHAIA3,0PS5b000000HjVhGAK,CAPA_Action_Plan__c,true,true,true,true,true,true
110Ro00000R3OHBIA3,0PS5b000000HjVhGAK,FSL__Bundle_Event__e,true,true,false,false,false,false
110Ro00000R3OHCIA3,0PS5b000000HjVhGAK,AVA_SFCLOUD__TaxExemptionCertificate__c,true,true,true,true,true,true
110Ro00000R3OHDIA3,0PS5b000000HjVhGAK,pandadoc__Pricing_Item_Mapping__c,true,true,true,true,true,true
110Ro00000R3OHEIA3,0PS5b000000HjVhGAK,FSL__Bundler_Cache_Refresh_Event__e,true,true,false,false,false,false
110Ro00000R3OHFIA3,0PS5b000000HjVhGAK,SwarmMember,true,true,true,true,true,true
110Ro00000R3OHGIA3,0PS5b000000HjVhGAK,Field_Service_Engineer__c,true,true,true,true,true,true
110Ro00000R3OHHIA3,0PS5b000000HjVhGAK,WorkPlan,true,true,true,true,true,true
110Ro00000R3OHIIA3,0PS5b000000HjVhGAK,CalculationProcedureVariable,true,true,true,true,true,true
110Ro00000R3OHJIA3,0PS5b000000HjVhGAK,FSL__FMA_Count_Action__e,true,true,false,false,false,false
110Ro00000R3OHKIA3,0PS5b000000HjVhGAK,AITrustAttribute,true,true,true,true,true,true
110Ro00000R3OHLIA3,0PS5b000000HjVhGAK,IntegProvDefStsChgEvent,true,true,true,true,true,true
110Ro00000R3OHMIA3,0PS5b000000HjVhGAK,Maintenance_Item__c,true,true,true,true,true,true
110Ro00000R3OHNIA3,0PS5b000000HjVhGAK,AIInsightReason,true,true,true,true,true,true
110Ro00000R3OHOIA3,0PS5b000000HjVhGAK,ProductComponentGroup,true,true,true,true,true,true
110Ro00000R3OHPIA3,0PS5b000000HjVhGAK,EngagementInteraction,true,true,true,true,true,true
110Ro00000R3OHQIA3,0PS5b000000HjVhGAK,FSL__FSLHealth_Event__e,true,true,false,false,false,false
110Ro00000R3OHRIA3,0PS5b000000HjVhGAK,Review_Status__c,true,true,true,true,true,true
110Ro00000R3OHSIA3,0PS5b000000HjVhGAK,pandadoc__Recipient_Map__c,true,true,true,true,true,true
110Ro00000R3OHTIA3,0PS5b000000HjVhGAK,FSL__Overlap_Event__e,true,true,false,false,false,false
110Ro00000R3OHUIA3,0PS5b000000HjVhGAK,ShiftSchedulingOperation,true,true,true,true,true,true
110Ro00000R3OHVIA3,0PS5b000000HjVhGAK,AVA_SFCLOUD__Exemption_Reasons__c,true,true,true,true,true,true
110Ro00000R3OHWIA3,0PS5b000000HjVhGAK,UnstructuredStorageSpace,true,true,true,true,true,true
110Ro00000R3OHXIA3,0PS5b000000HjVhGAK,Refurb_Test__c,true,true,true,true,true,true
110Ro00000R3OHYIA3,0PS5b000000HjVhGAK,GeolocationBasedAction,true,true,true,true,true,true
110Ro00000R3TKTIA3,0PS5b000000HjVhGAK,FSL__CreateFilterEvent__e,true,true,false,false,false,false
110Ro00000R3TKUIA3,0PS5b000000HjVhGAK,EntitlementContact,true,true,true,true,true,true
110Ro00000R3TKVIA3,0PS5b000000HjVhGAK,ApptBundleSortPolicy,true,true,true,true,true,true
110Ro00000R3TKWIA3,0PS5b000000HjVhGAK,LEXMAGICMOVER__NAMAttachmentConversionStatus__c,true,true,true,true,true,true
110Ro00000R3TKXIA3,0PS5b000000HjVhGAK,ExpressionSet,true,true,true,true,true,true
110Ro00000R3TKYIA3,0PS5b000000HjVhGAK,DOZISF__ZoomInfo_Scoop__c,true,true,true,true,true,true
110Ro00000R3TKZIA3,0PS5b000000HjVhGAK,Document_Review__c,true,true,true,true,true,true
110Ro00000R3TKaIAN,0PS5b000000HjVhGAK,Update_Intacct_Sync_Status__e,true,true,false,false,false,false
110Ro00000R3TKcIAN,0PS5b000000HjVhGAK,ContextPersistenceEvent,true,true,true,true,true,true
110Ro00000R3TKdIAN,0PS5b000000HjVhGAK,GisPrvdCnctrJobObjFilter,true,true,true,true,true,true
110Ro00000R3TKeIAN,0PS5b000000HjVhGAK,dlrs__LookupChild__c,true,true,true,true,true,true
110Ro00000R3TKfIAN,0PS5b000000HjVhGAK,WebCartDocument,true,true,true,true,true,true
110Ro00000R3TKgIAN,0PS5b000000HjVhGAK,ServiceResource,true,true,true,true,true,true
110Ro00000R3TKhIAN,0PS5b000000HjVhGAK,AsyncRequestResponseEvent,true,true,true,true,true,true
110Ro00000R3TKiIAN,0PS5b000000HjVhGAK,Credit_Memo__c,true,true,true,true,true,true
110Ro00000R3TKjIAN,0PS5b000000HjVhGAK,DataUsePurpose,true,true,true,true,true,true
110Ro00000R3TKkIAN,0PS5b000000HjVhGAK,AuthorizationFormConsent,true,true,true,true,true,true
110Ro00000R3TKlIAN,0PS5b000000HjVhGAK,ContactPointEmail,true,true,true,true,true,true
110Ro00000R3TKmIAN,0PS5b000000HjVhGAK,FSL__FSL_Operation__c,true,true,true,true,true,true
110Ro00000R3TKnIAN,0PS5b000000HjVhGAK,TravelMode,true,true,true,true,true,true
110Ro00000R3TKoIAN,0PS5b000000HjVhGAK,ArchiveJobSession,true,true,true,true,true,true
110Ro00000R3TKpIAN,0PS5b000000HjVhGAK,Swarm,true,true,true,true,true,true
110Ro00000R3TKqIAN,0PS5b000000HjVhGAK,ProductRelComponentOverride,true,true,true,true,true,true
