Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a065b00000dzNW5AAM,173284,"Tampa, FL",,TPA | FG | 130 | J3,2026-08-17,2026-08-17,2026-08-19T19:04:35.000+0000
a065b00000dznBcAAI,183892,"Tampa, FL",,TPA | FG | 115 | E2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000e0qNWAAY,192199,"Tampa, FL",,TPA | FG | 125 | B2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a065b00000g9niaAAA,217519,"Tampa, FL",,TPA | FG | 105 | F2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000g9unaAAA,218953,"Tampa, FL",,TPA | FG | 130 | B1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000gAXrNAAW,227797,"Tampa, FL",,TPA | FG | 125 | G1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000gAeNjAAK,229312,"Tampa, FL",,TPA | FG | 115 | G4,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000gAkNwAAK,230853,"Tampa, FL",,TPA | TRIP | 700 | Greg Chadwick,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a065b00000gQrnhAAC,209740,"Tampa, FL",,TPA | FG | 115 | B1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000jzn5AAAQ,246806,"Tampa, FL",,TPA | NC | 225 | B1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000jzpN1AAI,247465,"Tampa, FL",,TPA | FG | 105 | E2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a065b00000k03nfAAA,250325,"Tampa, FL",,TPA | TRIP | 700 | Barb Sheriff,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a065b00000k03niAAA,250328,"Tampa, FL",,TPA | STG | 830,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000k03nxAAA,250343,"Tampa, FL",,TPA | STG | 835,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a065b00000k0Ng7AAE,255274,"Tampa, FL",,TPA | FG | 135 | A3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro000005A4NeIAK,263437,"Tampa, FL",,TPA | NC | 215 | A3,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro000005U40NIAS,264810,"Tampa, FL",,TPA | FG | 105 | E5,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro000005gNvIIAU,265623,"Tampa, FL",,TPA | FG | 100 | C1,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro000006J0NRIA0,268237,"Tampa, FL",,TPA | NC | 205 | C2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
