Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a065b00000cnO97AAE,152346,"Tampa, FL","Tampa, FL",TPA | FG | 125 | A5,2026-04-10,,2026-06-19T15:29:28.000+0000
a065b00000cnPkoAAE,152380,"Tampa, FL","Tampa, FL",TPA | FG | 105 | E2,2026-04-10,,2026-06-19T15:29:29.000+0000
a065b00000cnUgaAAE,152643,"Tampa, FL","Tampa, FL",TPA | FG | 115 | K3,2026-04-10,,2026-06-19T15:29:35.000+0000
a065b00000cnaibAAA,152928,Tampa,RENTAL,,2025-12-11,,2026-07-08T14:02:09.000+0000
a065b00000cnjiQAAQ,153311,"Tampa, FL","Tampa, FL",TPA | FG | 105 | E2,2026-04-10,,2026-06-19T15:29:50.000+0000
a065b00000cny4bAAA,153917,"Tampa, FL","Tampa, FL",TPA | FG | 135 | K3,2026-04-10,,2026-06-19T15:30:04.000+0000
a065b00000cnyXdAAI,153988,"Tampa, FL","Tampa, FL",TPA | NC | 205 | A2,2026-08-05,,2026-08-07T14:05:12.000+0000
a065b00000cp9n2AAA,157862,Tampa,RENTAL,On Rental,2025-12-11,,2026-06-19T15:31:39.000+0000
a065b00000cpLXNAA2,160785,"Tampa, FL","Tampa, FL",TPA | FG | 105 | G1,2026-04-10,,2026-06-19T15:32:25.000+0000
a065b00000cpQrNAAU,161768,"Tampa, FL","Tampa, FL",TPA | FG | 115 | B2,2026-04-10,,2026-06-19T15:32:49.000+0000
a065b00000cprONAAY,171504,"Tampa, FL",RENTAL,Shipping,2023-06-01,,2026-07-08T14:15:50.000+0000
a065b00000dUajNAAS,200489,"Tampa, FL","Tampa, FL",TPA | FG | 110 | E2,2026-04-10,,2026-06-19T15:37:56.000+0000
a065b00000dVDNaAAO,204291,"Tampa, FL","Tampa, FL",TPA | FG | 125 | K3,2026-04-10,,2026-06-19T15:39:23.000+0000
a065b00000dzN8VAAU,173208,"Tampa, FL","Tampa, FL",TPA | FG | 110 | B5,2026-04-10,,2026-06-19T15:40:22.000+0000
a065b00000dzNW5AAM,173284,"Tampa, FL","Tampa, FL",TPA | FG | 130 | J3,2026-04-10,,2026-06-19T15:40:24.000+0000
a065b00000dznBcAAI,183892,"Tampa, FL","Tampa, FL",TPA | FG | 115 | E2,2026-04-10,,2026-06-19T15:45:58.000+0000
a065b00000e0qNWAAY,192199,"Tampa, FL","Tampa, FL",TPA | FG | 125 | B1,2026-04-10,,2026-07-08T14:28:30.000+0000
a065b00000g9niaAAA,217519,"Tampa, FL","Tampa, FL",TPA | FG | 105 | F2,2026-04-10,2023-03-03,2026-06-19T15:51:56.000+0000
a065b00000g9unaAAA,218953,"Tampa, FL","Tampa, FL",TPA | FG | 130 | B1,2026-04-10,,2026-06-19T15:52:34.000+0000
a065b00000gAXrNAAW,227797,"Tampa, FL","Tampa, FL",TPA | FG | 125 | G1,2026-04-10,,2026-06-19T15:56:19.000+0000
a065b00000gAeNjAAK,229312,"Tampa, FL","Tampa, FL",TPA | FG | 115 | G4,2026-04-10,,2026-06-19T15:56:56.000+0000
a065b00000gAkNwAAK,230853,Tampa,WIP/GCHADWICK,Shipping,2023-08-02,,2026-06-19T15:57:32.000+0000
a065b00000gQrnhAAC,209740,"Tampa, FL","Tampa, FL",TPA | FG | 115 | B1,2026-04-10,,2026-06-19T15:59:35.000+0000
a065b00000jzn5AAAQ,246806,"Tampa, FL","Tampa, FL",TPA | NC | 225 | B1,2026-08-05,,2026-08-07T14:05:18.000+0000
a065b00000jzpN1AAI,247465,"Tampa, FL","Tampa, FL",TPA | FG | 105 | E2,2026-04-10,,2026-06-19T16:08:49.000+0000
a065b00000k03nfAAA,250325,"Tampa, FL",Barb Demo Room,,,,2026-06-19T16:10:01.000+0000
a065b00000k03niAAA,250328,"Tampa, FL",WIP Portable Rack 1,,,,2026-08-12T13:53:53.000+0000
a065b00000k03nxAAA,250343,Tampa,WIP Portable Rack 1,On Rental,2025-12-10,,2026-06-19T16:10:01.000+0000
a065b00000k0Ng7AAE,255274,"Tampa, FL","Tampa, FL",TPA | FG | 135 | A3,2026-04-10,,2026-06-19T16:12:03.000+0000
a06Ro000005A4NeIAK,263437,"Tampa, FL","Tampa, FL",TPA | NC | 215 | A3,2026-08-05,,2026-08-07T14:05:15.000+0000
a06Ro000005U40NIAS,264810,"Tampa, FL","Tampa, FL",TPA | FG | 105 | E5,2026-04-10,,2026-06-19T16:16:01.000+0000
a06Ro000005gNvIIAU,265623,"Tampa, FL","Tampa, FL",TPA | FG | 100 | C1,2026-04-10,,2026-06-19T16:16:21.000+0000
a06Ro000006J0NRIA0,268237,"Tampa, FL","Tampa, FL",TPA | NC | 205 | C2,2026-08-05,,2026-08-07T14:05:09.000+0000
a06Ro000007T6qnIAC,275900,"Tampa, FL","Tampa, FL",TPA | FG | 115 | J1,2026-04-10,,2026-06-19T16:20:32.000+0000
a06Ro000007knjGIAQ,277599,"Tampa, FL","Tampa, FL",TPA | FG | 120 | B4,2026-04-10,,2026-06-19T16:21:15.000+0000
a06Ro00000BWun8IAD,312905,"Tampa, FL","Tampa, FL",TPA | NC | 215 | A2,2026-08-05,,2026-08-07T14:05:15.000+0000
a06Ro00000BYN5VIAX,313028,"Tampa, FL","Tampa, FL",TPA | FG | 125 | B2,2026-04-10,,2026-07-28T15:40:11.000+0000
a06Ro00000BbNx2IAF,313511,"Tampa, FL","Tampa, FL",TPA | FG | 135 | H2,2026-04-10,,2026-06-19T16:33:18.000+0000
a06Ro00000DOHhnIAH,362018,Tampa,WIP01/SYSTEMS,,2025-09-08,,2026-06-19T17:15:26.000+0000
a06Ro00000DleYnIAJ,364253,"Tampa, FL","Tampa, FL",TPA | FG | 125 | A4,2026-04-10,,2026-06-19T17:17:57.000+0000
a06Ro00000E2nSnIAJ,366146,"Tampa, FL","Tampa, FL",TPA | FG | 100 | G2,2026-04-10,,2026-06-19T17:18:44.000+0000
a06Ro00000ENjZ4IAL,368628,"Tampa, FL",,TPA | Check-In |,2026-06-17,,2026-06-19T17:19:48.000+0000
a06Ro00000EQxqnIAD,369254,"Tampa, FL","Tampa, FL",TPA | NC | 205 | D2,2026-08-05,,2026-08-07T14:05:09.000+0000
a06Ro00000ESvzNIAT,369472,"Tampa, FL","Tampa, FL",TPA | NC | 225 | B1,2026-08-05,,2026-08-07T14:05:18.000+0000
a06Ro00000F7n6bIAB,374041,"Tampa, FL","Tampa, FL",TPA | FG | 110 | E1,2026-04-10,,2026-06-19T17:22:01.000+0000
a06Ro00000FhaqnIAB,378101,"Tampa, FL","Tampa, FL",TPA | FG | 125 | C1,2026-04-10,,2026-06-19T17:23:41.000+0000
a06Ro00000Fr3NJIAZ,379042,"Tampa, FL","Tampa, FL",TPA | FG | 125 | F4,2026-04-10,,2026-06-19T17:24:05.000+0000
a06Ro00000G4NmPIAV,380186,Tampa,SOLD PENDING SHIPMENT,Inter-Company / Material Transfer,2025-12-10,,2026-06-19T17:24:32.000+0000
a06Ro00000G9N5qIAF,380921,"Tampa, FL","Tampa, FL",TPA | WIP | 200,2025-12-12,,2026-06-19T17:24:49.000+0000
a06Ro00000GN4L3IAL,382733,"Tampa, FL","Tampa, FL",TPA | FG | 110 | B4,2026-04-10,,2026-06-19T17:25:34.000+0000
a06Ro00000HzknJIAR,393961,"Tampa, FL","Tampa, FL",TPA | FG | 100 | F2,2026-04-10,,2026-06-19T17:30:12.000+0000
a06Ro00000IcNxJIAV,397528,Tampa,FG/PRB/01E1,Coils,2026-04-15,,2026-06-19T17:31:42.000+0000
a06Ro00000JnX4jIAF,404827,"Tampa, FL","Tampa, FL",TPA | FG | 120 | J3,2026-04-10,,2026-06-19T17:34:43.000+0000
a06Ro00000JneiwIAB,404919,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T17:34:45.000+0000
a06Ro00000JnjgzIAB,404920,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T17:34:46.000+0000
a06Ro00000JnkI5IAJ,404921,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T17:34:46.000+0000
a06Ro00000JnpfyIAB,404947,"Tampa, FL","Tampa, FL",TPA | FG | 105 | K2,2026-04-10,,2026-06-19T17:34:46.000+0000
a06Ro00000JnsAnIAJ,404944,"Tampa, FL","Tampa, FL",TPA | FG | 105 | J1,2026-04-10,,2026-06-19T17:34:46.000+0000
a06Ro00000KVCNxIAP,409477,"Tampa, FL",REFURB,,2025-12-10,,2026-08-19T12:44:19.000+0000
a06Ro00000L1iNuIAJ,411922,"Tampa, FL","Tampa, FL",TPA | NC | 205 | B2,2026-08-05,,2026-08-18T16:01:04.000+0000
a06Ro00000MajTNIAZ,421727,"Tampa, FL","Tampa, FL",TPA | FG | 120K2,2026-04-10,,2026-06-19T17:41:44.000+0000
a06Ro00000N6CAwIAN,424430,Tampa,RENTAL,On Rental,2025-12-11,,2026-06-19T17:42:49.000+0000
a06Ro00000N9B3qIAF,424753,"Tampa, FL","Tampa, FL",TPA | FG | 100 | C2,2026-04-10,,2026-06-19T17:42:57.000+0000
a06Ro00000N9C9ZIAV,424755,"Tampa, FL","Tampa, FL",TPA | FG | 100 | C2,2026-04-10,,2026-06-19T17:42:57.000+0000
a06Ro00000NCUl3IAH,425165,"Tampa, FL","Tampa, FL",TPA | FG | 125 | H1,2026-04-10,,2026-06-19T17:43:07.000+0000
a06Ro00000NKoD7IAL,425669,"Tampa, FL","Tampa, FL",TPA | NC | 225 | E4,2026-08-05,,2026-08-07T14:05:18.000+0000
a06Ro00000NU4YnIAL,426556,Tampa,WIP01/SYSTEMS,,2025-12-10,,2026-08-05T17:19:22.000+0000
a06Ro00000NUeVpIAL,426615,"Tampa, FL","Tampa, FL",TPA | NC | 215 | C2,2026-08-05,,2026-08-07T14:05:15.000+0000
a06Ro00000NcMLdIAN,427351,"Tampa, FL","Tampa, FL",TPA | NC | 225 | B4,2026-08-05,,2026-08-07T14:05:21.000+0000
